ResultCurve_id,xtime,xvalue,Batch,Sample_Code
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.035,1.4462080650504385,045722D,O550Q7KIL
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.045000000000000005,1.4462080650504385,045722D,O550Q7KIL
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.0518,1.4462080650504385,045722D,O550Q7KIL
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.055,1.4462080650504385,045722D,O550Q7KIL
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.065,1.4349095645422323,045722D,O550Q7KIL
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.075,1.3784170620011993,045722D,O550Q7KIL
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.08499999999999999,1.3332230599683732,045722D,O550Q7KIL
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.095,1.288029057935547,045722D,O550Q7KIL
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.1036,1.239445505750259,045722D,O550Q7KIL
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.105,1.2315365553945143,045722D,O550Q7KIL
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.115,1.1750440528534813,045722D,O550Q7KIL
DF8F1721-1E7F-47C2-8B2C-02B6EAF6D2CA,0.125,1.1524470518370684,045722D,O550Q7KIL
C293B364-7B77-4836-B961-EA48F86016D6,0.5166666666666667,2.7116401219695723,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.5186666666666667,2.7274580226810623,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.5466666666666666,2.9376101321337034,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.5705333333333334,3.0611404043567623,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.5766666666666667,3.0957891392485952,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.5866666666666667,3.152281641789628,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.5966666666666666,3.2087741443306603,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.6066666666666667,3.2426696458552806,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.6106666666666667,3.2652666468716935,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.6166666666666667,3.299162148396313,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.6224000000000002,3.3185955692704288,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.6466666666666666,3.4121471534783785,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.6566666666666666,3.457341155511205,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.6742666666666668,3.505698737686329,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.6866666666666668,3.5364306590686505,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.6966666666666667,3.570326160593271,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.7066666666666667,3.5929231616096837,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.7166666666666667,3.6381171636425096,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.7261333333333335,3.6488130774569454,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.7266666666666667,3.6494156641507165,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.7366666666666667,3.672012665167129,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.7666666666666667,3.751102168724575,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.7766666666666667,3.762400669232782,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.7780000000000002,3.7654136027016376,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.8066666666666666,3.8301916722820213,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.8166666666666667,3.8301916722820213,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.829866666666667,3.8600197136236876,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.8466666666666666,3.897982675331261,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.8566666666666667,3.897982675331261,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.8666666666666667,3.9318781768558804,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.8766666666666667,3.9318781768558804,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.8817333333333336,3.9376027504467053,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.8961666666666667,3.964643828329679,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.9066666666666666,3.9770721788887062,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.9166666666666666,3.9770721788887062,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.9266666666666666,3.999669179905119,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.9336000000000003,4.007502806924143,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,0.985466666666667,4.066104362893375,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.0366666666666666,4.123952685495391,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.0373333333333337,4.123952685495391,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.0466666666666666,4.123952685495391,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.0566666666666666,4.123952685495391,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.0866666666666667,4.169146687528217,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.0892000000000004,4.169146687528217,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.0966666666666667,4.169146687528217,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.1066666666666667,4.180445188036424,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.1166666666666667,4.191743688544631,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.1266666666666665,4.191743688544631,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.141066666666667,4.196715028768242,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.1566666666666667,4.203042189052837,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.1666666666666667,4.214340689561044,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.1766666666666665,4.214340689561044,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.1866666666666668,4.236937690577457,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.1929333333333334,4.236937690577457,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.2166666666666666,4.248236191085663,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.2448000000000001,4.2687241386738775,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.2466666666666666,4.270833192102076,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.2566666666666668,4.270833192102076,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.2866666666666666,4.2821316926102835,042018D,O550Q6WX6
C293B364-7B77-4836-B961-EA48F86016D6,1.2966666666666666,4.293430193118489,042018D,O550Q6WX6
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.015000000000000001,1.4010140630176124,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.025,1.31062605895196,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.035,1.3332230599683732,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.045000000000000005,1.3445215604765794,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.0518,1.35220454082216,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.055,1.3558200609847861,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.065,1.3445215604765794,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.095,1.2202380548863077,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.1036,1.1813712131380771,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.125,1.0959545492960356,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.13499999999999998,1.084656048787829,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.145,1.0507605472632093,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.155,1.0281635462467962,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.1554,1.0272596662061397,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.185,0.9716710437057635,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.2072,0.9465883725775448,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.215,0.9377755421811438,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.245,0.9603725431975568,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.255,0.9716710437057635,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.259,0.9761904439090462,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.265,0.9829695442139701,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.275,1.0055665452303832,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.28500000000000003,1.0055665452303832,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.3108,1.0751653083609354,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.315,1.084656048787829,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.325,1.1298500508206553,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.335,1.1637455523452749,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.345,1.2202380548863077,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.34875,1.2371858056486176,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.35500000000000004,1.265432056919134,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.3626,1.2997794984640818,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.365,1.31062605895196,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.405,1.5817900711489172,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.4144,1.6667547949706307,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.415,1.6721780752145696,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.425,1.739969078263809,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.43571428571666665,1.8360063326023957,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.455,1.9998345899525596,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.46499999999999997,2.0789240935100057,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.4662,2.0897706539978844,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.475,2.169312097575658,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.48500000000000004,2.2597001016413105,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.495,2.3387896051987562,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.5091666666666667,2.4348268595185116,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.518,2.494708912212007,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.525,2.5421626143464744,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.535,2.5986551168875067,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.545,2.677744620444953,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.5549999999999999,2.722938622477779,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.565,2.7907296255270184,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.5698000000000001,2.812422746502775,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.575,2.8359236275598443,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.5850000000000001,2.8811176295926706,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.5950000000000001,2.9376101321337034,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.605,2.9602071331501167,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.6216,3.0277721661891914,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.635,3.0844906387403888,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.645,3.118386140265008,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.6716666666666666,3.197475643822454,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.6733999999999999,3.2033508640867216,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.675,3.2087741443306603,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.685,3.231371145347074,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.715,3.3104606489045194,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.7251999999999998,3.333509589941261,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.765,3.423445653986585,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.7769999999999998,3.4392635546980745,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.795,3.468639656019411,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.8049999999999999,3.4912366570358246,035015D,O550Q6JGX
81F5D8D0-AEE8-49D2-AEAF-EAF5E935A693,0.815,3.513833658052237,035015D,O550Q6JGX
